scenario_id,step,L_pile_m,D_pile_m,t_wall_m,EI_Nm2
94,12,35.419,4.508,0.0732,14593472990.0
94,13,35.419,4.508,0.0732,14593472990.0
94,14,35.419,4.508,0.0732,14593472990.0
94,15,35.419,4.508,0.0732,14593472990.0
94,16,35.419,4.508,0.0732,14593472990.0
94,17,35.419,4.508,0.0732,14593472990.0
94,18,35.419,4.508,0.0732,14593472990.0
94,19,35.419,4.508,0.0732,14593472990.0
94,20,35.419,4.508,0.0732,14593472990.0
94,21,35.419,4.508,0.0732,14593472990.0
94,22,35.419,4.508,0.0732,14593472990.0
94,23,35.419,4.508,0.0732,14593472990.0
94,24,35.419,4.508,0.0732,14593472990.0
94,25,35.419,4.508,0.0732,14593472990.0
94,26,35.419,4.508,0.0732,14593472990.0
94,27,35.419,4.508,0.0732,14593472990.0
94,28,35.419,4.508,0.0732,14593472990.0
94,29,35.419,4.508,0.0732,14593472990.0
95,0,29.876,6.089,0.0677,34424801698.0
95,1,29.876,6.089,0.0677,34424801698.0
95,2,29.876,6.089,0.0677,34424801698.0
95,3,29.876,6.089,0.0677,34424801698.0
95,4,29.876,6.089,0.0677,34424801698.0
95,5,29.876,6.089,0.0677,34424801698.0
95,6,29.876,6.089,0.0677,34424801698.0
95,7,29.876,6.089,0.0677,34424801698.0
95,8,29.876,6.089,0.0677,34424801698.0
95,9,29.876,6.089,0.0677,34424801698.0
95,10,29.876,6.089,0.0677,34424801698.0
95,11,29.876,6.089,0.0677,34424801698.0
95,12,29.876,6.089,0.0677,34424801698.0
95,13,29.876,6.089,0.0677,34424801698.0
95,14,29.876,6.089,0.0677,34424801698.0
95,15,29.876,6.089,0.0677,34424801698.0
95,16,29.876,6.089,0.0677,34424801698.0
95,17,29.876,6.089,0.0677,34424801698.0
95,18,29.876,6.089,0.0677,34424801698.0
95,19,29.876,6.089,0.0677,34424801698.0
95,20,29.876,6.089,0.0677,34424801698.0
95,21,29.876,6.089,0.0677,34424801698.0
95,22,29.876,6.089,0.0677,34424801698.0
95,23,29.876,6.089,0.0677,34424801698.0
95,24,29.876,6.089,0.0677,34424801698.0
95,25,29.876,6.089,0.0677,34424801698.0
95,26,29.876,6.089,0.0677,34424801698.0
95,27,29.876,6.089,0.0677,34424801698.0
95,28,29.876,6.089,0.0677,34424801698.0
95,29,29.876,6.089,0.0677,34424801698.0
96,0,30.455,7.08,0.0792,21545222130.0
96,1,30.455,7.08,0.0792,21545222130.0
96,2,30.455,7.08,0.0792,21545222130.0
96,3,30.455,7.08,0.0792,21545222130.0
96,4,30.455,7.08,0.0792,21545222130.0
96,5,30.455,7.08,0.0792,21545222130.0
96,6,30.455,7.08,0.0792,21545222130.0
96,7,30.455,7.08,0.0792,21545222130.0
96,8,30.455,7.08,0.0792,21545222130.0
96,9,30.455,7.08,0.0792,21545222130.0
96,10,30.455,7.08,0.0792,21545222130.0
96,11,30.455,7.08,0.0792,21545222130.0
96,12,30.455,7.08,0.0792,21545222130.0
96,13,30.455,7.08,0.0792,21545222130.0
96,14,30.455,7.08,0.0792,21545222130.0
96,15,30.455,7.08,0.0792,21545222130.0
96,16,30.455,7.08,0.0792,21545222130.0
96,17,30.455,7.08,0.0792,21545222130.0
96,18,30.455,7.08,0.0792,21545222130.0
96,19,30.455,7.08,0.0792,21545222130.0
96,20,30.455,7.08,0.0792,21545222130.0
96,21,30.455,7.08,0.0792,21545222130.0
96,22,30.455,7.08,0.0792,21545222130.0
96,23,30.455,7.08,0.0792,21545222130.0
96,24,30.455,7.08,0.0792,21545222130.0
96,25,30.455,7.08,0.0792,21545222130.0
96,26,30.455,7.08,0.0792,21545222130.0
96,27,30.455,7.08,0.0792,21545222130.0
96,28,30.455,7.08,0.0792,21545222130.0
96,29,30.455,7.08,0.0792,21545222130.0
97,0,28.551,4.863,0.0539,33249528857.0
97,1,28.551,4.863,0.0539,33249528857.0
97,2,28.551,4.863,0.0539,33249528857.0
97,3,28.551,4.863,0.0539,33249528857.0
97,4,28.551,4.863,0.0539,33249528857.0
97,5,28.551,4.863,0.0539,33249528857.0
97,6,28.551,4.863,0.0539,33249528857.0
97,7,28.551,4.863,0.0539,33249528857.0
97,8,28.551,4.863,0.0539,33249528857.0
97,9,28.551,4.863,0.0539,33249528857.0
97,10,28.551,4.863,0.0539,33249528857.0
97,11,28.551,4.863,0.0539,33249528857.0
97,12,28.551,4.863,0.0539,33249528857.0
97,13,28.551,4.863,0.0539,33249528857.0
97,14,28.551,4.863,0.0539,33249528857.0
97,15,28.551,4.863,0.0539,33249528857.0
97,16,28.551,4.863,0.0539,33249528857.0
97,17,28.551,4.863,0.0539,33249528857.0
97,18,28.551,4.863,0.0539,33249528857.0
97,19,28.551,4.863,0.0539,33249528857.0
97,20,28.551,4.863,0.0539,33249528857.0
97,21,28.551,4.863,0.0539,33249528857.0
97,22,28.551,4.863,0.0539,33249528857.0
97,23,28.551,4.863,0.0539,33249528857.0
97,24,28.551,4.863,0.0539,33249528857.0
97,25,28.551,4.863,0.0539,33249528857.0
97,26,28.551,4.863,0.0539,33249528857.0
97,27,28.551,4.863,0.0539,33249528857.0
97,28,28.551,4.863,0.0539,33249528857.0
97,29,28.551,4.863,0.0539,33249528857.0
98,0,20.508,6.492,0.0987,16174508611.0
98,1,20.508,6.492,0.0987,16174508611.0
98,2,20.508,6.492,0.0987,16174508611.0
98,3,20.508,6.492,0.0987,16174508611.0
98,4,20.508,6.492,0.0987,16174508611.0
98,5,20.508,6.492,0.0987,16174508611.0
98,6,20.508,6.492,0.0987,16174508611.0
98,7,20.508,6.492,0.0987,16174508611.0
98,8,20.508,6.492,0.0987,16174508611.0
98,9,20.508,6.492,0.0987,16174508611.0
98,10,20.508,6.492,0.0987,16174508611.0
98,11,20.508,6.492,0.0987,16174508611.0
98,12,20.508,6.492,0.0987,16174508611.0
98,13,20.508,6.492,0.0987,16174508611.0
98,14,20.508,6.492,0.0987,16174508611.0
98,15,20.508,6.492,0.0987,16174508611.0
98,16,20.508,6.492,0.0987,16174508611.0
98,17,20.508,6.492,0.0987,16174508611.0
98,18,20.508,6.492,0.0987,16174508611.0
98,19,20.508,6.492,0.0987,16174508611.0
98,20,20.508,6.492,0.0987,16174508611.0
98,21,20.508,6.492,0.0987,16174508611.0
98,22,20.508,6.492,0.0987,16174508611.0
98,23,20.508,6.492,0.0987,16174508611.0
98,24,20.508,6.492,0.0987,16174508611.0
98,25,20.508,6.492,0.0987,16174508611.0
98,26,20.508,6.492,0.0987,16174508611.0
98,27,20.508,6.492,0.0987,16174508611.0
98,28,20.508,6.492,0.0987,16174508611.0
98,29,20.508,6.492,0.0987,16174508611.0
99,0,22.158,4.341,0.0993,29245604074.0
99,1,22.158,4.341,0.0993,29245604074.0
99,2,22.158,4.341,0.0993,29245604074.0
99,3,22.158,4.341,0.0993,29245604074.0
99,4,22.158,4.341,0.0993,29245604074.0
99,5,22.158,4.341,0.0993,29245604074.0
99,6,22.158,4.341,0.0993,29245604074.0
99,7,22.158,4.341,0.0993,29245604074.0
99,8,22.158,4.341,0.0993,29245604074.0
99,9,22.158,4.341,0.0993,29245604074.0
99,10,22.158,4.341,0.0993,29245604074.0
99,11,22.158,4.341,0.0993,29245604074.0
99,12,22.158,4.341,0.0993,29245604074.0
99,13,22.158,4.341,0.0993,29245604074.0
99,14,22.158,4.341,0.0993,29245604074.0
99,15,22.158,4.341,0.0993,29245604074.0
99,16,22.158,4.341,0.0993,29245604074.0
99,17,22.158,4.341,0.0993,29245604074.0
99,18,22.158,4.341,0.0993,29245604074.0
99,19,22.158,4.341,0.0993,29245604074.0
99,20,22.158,4.341,0.0993,29245604074.0
99,21,22.158,4.341,0.0993,29245604074.0
99,22,22.158,4.341,0.0993,29245604074.0
99,23,22.158,4.341,0.0993,29245604074.0
99,24,22.158,4.341,0.0993,29245604074.0
99,25,22.158,4.341,0.0993,29245604074.0
99,26,22.158,4.341,0.0993,29245604074.0
99,27,22.158,4.341,0.0993,29245604074.0
99,28,22.158,4.341,0.0993,29245604074.0
99,29,22.158,4.341,0.0993,29245604074.0
100,0,20.629,4.207,0.0849,31303577302.0
100,1,20.629,4.207,0.0849,31303577302.0
100,2,20.629,4.207,0.0849,31303577302.0
100,3,20.629,4.207,0.0849,31303577302.0
100,4,20.629,4.207,0.0849,31303577302.0
100,5,20.629,4.207,0.0849,31303577302.0
100,6,20.629,4.207,0.0849,31303577302.0
100,7,20.629,4.207,0.0849,31303577302.0
100,8,20.629,4.207,0.0849,31303577302.0
100,9,20.629,4.207,0.0849,31303577302.0
100,10,20.629,4.207,0.0849,31303577302.0
100,11,20.629,4.207,0.0849,31303577302.0
100,12,20.629,4.207,0.0849,31303577302.0
100,13,20.629,4.207,0.0849,31303577302.0
100,14,20.629,4.207,0.0849,31303577302.0
100,15,20.629,4.207,0.0849,31303577302.0
100,16,20.629,4.207,0.0849,31303577302.0
100,17,20.629,4.207,0.0849,31303577302.0
100,18,20.629,4.207,0.0849,31303577302.0
100,19,20.629,4.207,0.0849,31303577302.0
100,20,20.629,4.207,0.0849,31303577302.0
100,21,20.629,4.207,0.0849,31303577302.0
100,22,20.629,4.207,0.0849,31303577302.0
100,23,20.629,4.207,0.0849,31303577302.0
100,24,20.629,4.207,0.0849,31303577302.0
100,25,20.629,4.207,0.0849,31303577302.0
100,26,20.629,4.207,0.0849,31303577302.0
100,27,20.629,4.207,0.0849,31303577302.0
100,28,20.629,4.207,0.0849,31303577302.0
100,29,20.629,4.207,0.0849,31303577302.0
101,0,32.728,6.125,0.0768,12072941473.0
101,1,32.728,6.125,0.0768,12072941473.0
101,2,32.728,6.125,0.0768,12072941473.0
101,3,32.728,6.125,0.0768,12072941473.0
101,4,32.728,6.125,0.0768,12072941473.0
101,5,32.728,6.125,0.0768,12072941473.0
101,6,32.728,6.125,0.0768,12072941473.0
101,7,32.728,6.125,0.0768,12072941473.0
101,8,32.728,6.125,0.0768,12072941473.0
101,9,32.728,6.125,0.0768,12072941473.0
101,10,32.728,6.125,0.0768,12072941473.0
101,11,32.728,6.125,0.0768,12072941473.0
101,12,32.728,6.125,0.0768,12072941473.0
101,13,32.728,6.125,0.0768,12072941473.0
101,14,32.728,6.125,0.0768,12072941473.0
101,15,32.728,6.125,0.0768,12072941473.0
101,16,32.728,6.125,0.0768,12072941473.0
101,17,32.728,6.125,0.0768,12072941473.0
101,18,32.728,6.125,0.0768,12072941473.0
101,19,32.728,6.125,0.0768,12072941473.0
101,20,32.728,6.125,0.0768,12072941473.0
101,21,32.728,6.125,0.0768,12072941473.0
101,22,32.728,6.125,0.0768,12072941473.0
101,23,32.728,6.125,0.0768,12072941473.0
101,24,32.728,6.125,0.0768,12072941473.0
101,25,32.728,6.125,0.0768,12072941473.0
101,26,32.728,6.125,0.0768,12072941473.0
101,27,32.728,6.125,0.0768,12072941473.0
101,28,32.728,6.125,0.0768,12072941473.0
101,29,32.728,6.125,0.0768,12072941473.0
102,0,26.287,6.163,0.0655,23464171128.0
102,1,26.287,6.163,0.0655,23464171128.0
102,2,26.287,6.163,0.0655,23464171128.0
102,3,26.287,6.163,0.0655,23464171128.0
102,4,26.287,6.163,0.0655,23464171128.0
102,5,26.287,6.163,0.0655,23464171128.0
102,6,26.287,6.163,0.0655,23464171128.0
102,7,26.287,6.163,0.0655,23464171128.0
102,8,26.287,6.163,0.0655,23464171128.0
102,9,26.287,6.163,0.0655,23464171128.0
102,10,26.287,6.163,0.0655,23464171128.0
102,11,26.287,6.163,0.0655,23464171128.0
102,12,26.287,6.163,0.0655,23464171128.0
102,13,26.287,6.163,0.0655,23464171128.0
102,14,26.287,6.163,0.0655,23464171128.0
102,15,26.287,6.163,0.0655,23464171128.0
102,16,26.287,6.163,0.0655,23464171128.0
102,17,26.287,6.163,0.0655,23464171128.0
102,18,26.287,6.163,0.0655,23464171128.0
102,19,26.287,6.163,0.0655,23464171128.0
102,20,26.287,6.163,0.0655,23464171128.0
102,21,26.287,6.163,0.0655,23464171128.0
102,22,26.287,6.163,0.0655,23464171128.0
102,23,26.287,6.163,0.0655,23464171128.0
102,24,26.287,6.163,0.0655,23464171128.0
102,25,26.287,6.163,0.0655,23464171128.0
102,26,26.287,6.163,0.0655,23464171128.0
102,27,26.287,6.163,0.0655,23464171128.0
102,28,26.287,6.163,0.0655,23464171128.0
102,29,26.287,6.163,0.0655,23464171128.0
103,0,30.171,6.55,0.0907,15376587078.0
103,1,30.171,6.55,0.0907,15376587078.0
103,2,30.171,6.55,0.0907,15376587078.0
103,3,30.171,6.55,0.0907,15376587078.0
103,4,30.171,6.55,0.0907,15376587078.0
103,5,30.171,6.55,0.0907,15376587078.0
103,6,30.171,6.55,0.0907,15376587078.0
103,7,30.171,6.55,0.0907,15376587078.0
103,8,30.171,6.55,0.0907,15376587078.0
103,9,30.171,6.55,0.0907,15376587078.0
103,10,30.171,6.55,0.0907,15376587078.0
103,11,30.171,6.55,0.0907,15376587078.0
103,12,30.171,6.55,0.0907,15376587078.0
103,13,30.171,6.55,0.0907,15376587078.0
103,14,30.171,6.55,0.0907,15376587078.0
103,15,30.171,6.55,0.0907,15376587078.0
103,16,30.171,6.55,0.0907,15376587078.0
103,17,30.171,6.55,0.0907,15376587078.0
103,18,30.171,6.55,0.0907,15376587078.0
103,19,30.171,6.55,0.0907,15376587078.0
103,20,30.171,6.55,0.0907,15376587078.0
103,21,30.171,6.55,0.0907,15376587078.0
103,22,30.171,6.55,0.0907,15376587078.0
103,23,30.171,6.55,0.0907,15376587078.0
103,24,30.171,6.55,0.0907,15376587078.0
103,25,30.171,6.55,0.0907,15376587078.0
103,26,30.171,6.55,0.0907,15376587078.0
103,27,30.171,6.55,0.0907,15376587078.0
103,28,30.171,6.55,0.0907,15376587078.0
103,29,30.171,6.55,0.0907,15376587078.0
104,0,38.151,6.904,0.0842,12534998819.0
104,1,38.151,6.904,0.0842,12534998819.0
104,2,38.151,6.904,0.0842,12534998819.0
104,3,38.151,6.904,0.0842,12534998819.0
104,4,38.151,6.904,0.0842,12534998819.0
104,5,38.151,6.904,0.0842,12534998819.0
104,6,38.151,6.904,0.0842,12534998819.0
104,7,38.151,6.904,0.0842,12534998819.0
104,8,38.151,6.904,0.0842,12534998819.0
104,9,38.151,6.904,0.0842,12534998819.0
104,10,38.151,6.904,0.0842,12534998819.0
104,11,38.151,6.904,0.0842,12534998819.0
104,12,38.151,6.904,0.0842,12534998819.0
104,13,38.151,6.904,0.0842,12534998819.0
104,14,38.151,6.904,0.0842,12534998819.0
104,15,38.151,6.904,0.0842,12534998819.0
104,16,38.151,6.904,0.0842,12534998819.0
104,17,38.151,6.904,0.0842,12534998819.0
104,18,38.151,6.904,0.0842,12534998819.0
104,19,38.151,6.904,0.0842,12534998819.0
104,20,38.151,6.904,0.0842,12534998819.0
104,21,38.151,6.904,0.0842,12534998819.0
104,22,38.151,6.904,0.0842,12534998819.0
104,23,38.151,6.904,0.0842,12534998819.0
104,24,38.151,6.904,0.0842,12534998819.0
104,25,38.151,6.904,0.0842,12534998819.0
104,26,38.151,6.904,0.0842,12534998819.0
104,27,38.151,6.904,0.0842,12534998819.0
104,28,38.151,6.904,0.0842,12534998819.0
104,29,38.151,6.904,0.0842,12534998819.0
105,0,24.986,7.903,0.0581,49598409296.0
105,1,24.986,7.903,0.0581,49598409296.0
105,2,24.986,7.903,0.0581,49598409296.0
105,3,24.986,7.903,0.0581,49598409296.0
105,4,24.986,7.903,0.0581,49598409296.0
105,5,24.986,7.903,0.0581,49598409296.0
105,6,24.986,7.903,0.0581,49598409296.0
105,7,24.986,7.903,0.0581,49598409296.0
105,8,24.986,7.903,0.0581,49598409296.0
105,9,24.986,7.903,0.0581,49598409296.0
105,10,24.986,7.903,0.0581,49598409296.0
105,11,24.986,7.903,0.0581,49598409296.0
105,12,24.986,7.903,0.0581,49598409296.0
105,13,24.986,7.903,0.0581,49598409296.0
105,14,24.986,7.903,0.0581,49598409296.0
105,15,24.986,7.903,0.0581,49598409296.0
105,16,24.986,7.903,0.0581,49598409296.0
105,17,24.986,7.903,0.0581,49598409296.0
105,18,24.986,7.903,0.0581,49598409296.0
105,19,24.986,7.903,0.0581,49598409296.0
105,20,24.986,7.903,0.0581,49598409296.0
105,21,24.986,7.903,0.0581,49598409296.0
105,22,24.986,7.903,0.0581,49598409296.0
105,23,24.986,7.903,0.0581,49598409296.0
105,24,24.986,7.903,0.0581,49598409296.0
105,25,24.986,7.903,0.0581,49598409296.0
105,26,24.986,7.903,0.0581,49598409296.0
105,27,24.986,7.903,0.0581,49598409296.0
105,28,24.986,7.903,0.0581,49598409296.0
105,29,24.986,7.903,0.0581,49598409296.0
106,0,28.208,6.065,0.0955,22894153799.0
106,1,28.208,6.065,0.0955,22894153799.0
106,2,28.208,6.065,0.0955,22894153799.0
106,3,28.208,6.065,0.0955,22894153799.0
106,4,28.208,6.065,0.0955,22894153799.0
106,5,28.208,6.065,0.0955,22894153799.0
106,6,28.208,6.065,0.0955,22894153799.0
106,7,28.208,6.065,0.0955,22894153799.0
106,8,28.208,6.065,0.0955,22894153799.0
106,9,28.208,6.065,0.0955,22894153799.0
106,10,28.208,6.065,0.0955,22894153799.0
106,11,28.208,6.065,0.0955,22894153799.0
106,12,28.208,6.065,0.0955,22894153799.0
106,13,28.208,6.065,0.0955,22894153799.0
106,14,28.208,6.065,0.0955,22894153799.0
106,15,28.208,6.065,0.0955,22894153799.0
106,16,28.208,6.065,0.0955,22894153799.0
106,17,28.208,6.065,0.0955,22894153799.0
106,18,28.208,6.065,0.0955,22894153799.0
106,19,28.208,6.065,0.0955,22894153799.0
106,20,28.208,6.065,0.0955,22894153799.0
106,21,28.208,6.065,0.0955,22894153799.0
106,22,28.208,6.065,0.0955,22894153799.0
106,23,28.208,6.065,0.0955,22894153799.0
106,24,28.208,6.065,0.0955,22894153799.0
106,25,28.208,6.065,0.0955,22894153799.0
106,26,28.208,6.065,0.0955,22894153799.0
106,27,28.208,6.065,0.0955,22894153799.0
106,28,28.208,6.065,0.0955,22894153799.0
106,29,28.208,6.065,0.0955,22894153799.0
107,0,35.111,5.292,0.0911,42394977834.0
107,1,35.111,5.292,0.0911,42394977834.0
107,2,35.111,5.292,0.0911,42394977834.0
107,3,35.111,5.292,0.0911,42394977834.0
107,4,35.111,5.292,0.0911,42394977834.0
107,5,35.111,5.292,0.0911,42394977834.0
107,6,35.111,5.292,0.0911,42394977834.0
107,7,35.111,5.292,0.0911,42394977834.0
107,8,35.111,5.292,0.0911,42394977834.0
107,9,35.111,5.292,0.0911,42394977834.0
107,10,35.111,5.292,0.0911,42394977834.0
107,11,35.111,5.292,0.0911,42394977834.0
107,12,35.111,5.292,0.0911,42394977834.0
107,13,35.111,5.292,0.0911,42394977834.0
107,14,35.111,5.292,0.0911,42394977834.0
107,15,35.111,5.292,0.0911,42394977834.0
107,16,35.111,5.292,0.0911,42394977834.0
107,17,35.111,5.292,0.0911,42394977834.0
107,18,35.111,5.292,0.0911,42394977834.0
107,19,35.111,5.292,0.0911,42394977834.0
107,20,35.111,5.292,0.0911,42394977834.0
107,21,35.111,5.292,0.0911,42394977834.0
107,22,35.111,5.292,0.0911,42394977834.0
107,23,35.111,5.292,0.0911,42394977834.0
107,24,35.111,5.292,0.0911,42394977834.0
107,25,35.111,5.292,0.0911,42394977834.0
107,26,35.111,5.292,0.0911,42394977834.0
107,27,35.111,5.292,0.0911,42394977834.0
107,28,35.111,5.292,0.0911,42394977834.0
107,29,35.111,5.292,0.0911,42394977834.0
108,0,24.576,7.181,0.0975,20185626191.0
108,1,24.576,7.181,0.0975,20185626191.0
108,2,24.576,7.181,0.0975,20185626191.0
108,3,24.576,7.181,0.0975,20185626191.0
108,4,24.576,7.181,0.0975,20185626191.0
108,5,24.576,7.181,0.0975,20185626191.0
108,6,24.576,7.181,0.0975,20185626191.0
108,7,24.576,7.181,0.0975,20185626191.0
108,8,24.576,7.181,0.0975,20185626191.0
108,9,24.576,7.181,0.0975,20185626191.0
108,10,24.576,7.181,0.0975,20185626191.0
108,11,24.576,7.181,0.0975,20185626191.0
108,12,24.576,7.181,0.0975,20185626191.0
108,13,24.576,7.181,0.0975,20185626191.0
108,14,24.576,7.181,0.0975,20185626191.0
108,15,24.576,7.181,0.0975,20185626191.0
108,16,24.576,7.181,0.0975,20185626191.0
108,17,24.576,7.181,0.0975,20185626191.0
108,18,24.576,7.181,0.0975,20185626191.0
108,19,24.576,7.181,0.0975,20185626191.0
108,20,24.576,7.181,0.0975,20185626191.0
108,21,24.576,7.181,0.0975,20185626191.0
108,22,24.576,7.181,0.0975,20185626191.0
108,23,24.576,7.181,0.0975,20185626191.0
108,24,24.576,7.181,0.0975,20185626191.0
108,25,24.576,7.181,0.0975,20185626191.0
108,26,24.576,7.181,0.0975,20185626191.0
108,27,24.576,7.181,0.0975,20185626191.0
108,28,24.576,7.181,0.0975,20185626191.0
108,29,24.576,7.181,0.0975,20185626191.0
109,0,21.54,5.083,0.0863,37260108889.0
109,1,21.54,5.083,0.0863,37260108889.0
109,2,21.54,5.083,0.0863,37260108889.0
109,3,21.54,5.083,0.0863,37260108889.0
109,4,21.54,5.083,0.0863,37260108889.0
109,5,21.54,5.083,0.0863,37260108889.0
109,6,21.54,5.083,0.0863,37260108889.0
109,7,21.54,5.083,0.0863,37260108889.0
109,8,21.54,5.083,0.0863,37260108889.0
109,9,21.54,5.083,0.0863,37260108889.0
109,10,21.54,5.083,0.0863,37260108889.0
109,11,21.54,5.083,0.0863,37260108889.0
109,12,21.54,5.083,0.0863,37260108889.0
109,13,21.54,5.083,0.0863,37260108889.0
109,14,21.54,5.083,0.0863,37260108889.0
109,15,21.54,5.083,0.0863,37260108889.0
109,16,21.54,5.083,0.0863,37260108889.0
109,17,21.54,5.083,0.0863,37260108889.0
109,18,21.54,5.083,0.0863,37260108889.0
109,19,21.54,5.083,0.0863,37260108889.0
109,20,21.54,5.083,0.0863,37260108889.0
109,21,21.54,5.083,0.0863,37260108889.0
109,22,21.54,5.083,0.0863,37260108889.0
109,23,21.54,5.083,0.0863,37260108889.0
109,24,21.54,5.083,0.0863,37260108889.0
109,25,21.54,5.083,0.0863,37260108889.0
109,26,21.54,5.083,0.0863,37260108889.0
109,27,21.54,5.083,0.0863,37260108889.0
109,28,21.54,5.083,0.0863,37260108889.0
109,29,21.54,5.083,0.0863,37260108889.0
110,0,25.795,5.756,0.0807,40409114396.0
110,1,25.795,5.756,0.0807,40409114396.0
110,2,25.795,5.756,0.0807,40409114396.0
110,3,25.795,5.756,0.0807,40409114396.0
110,4,25.795,5.756,0.0807,40409114396.0
110,5,25.795,5.756,0.0807,40409114396.0
110,6,25.795,5.756,0.0807,40409114396.0
110,7,25.795,5.756,0.0807,40409114396.0
110,8,25.795,5.756,0.0807,40409114396.0
110,9,25.795,5.756,0.0807,40409114396.0
110,10,25.795,5.756,0.0807,40409114396.0
110,11,25.795,5.756,0.0807,40409114396.0
110,12,25.795,5.756,0.0807,40409114396.0
110,13,25.795,5.756,0.0807,40409114396.0
110,14,25.795,5.756,0.0807,40409114396.0
110,15,25.795,5.756,0.0807,40409114396.0
110,16,25.795,5.756,0.0807,40409114396.0
110,17,25.795,5.756,0.0807,40409114396.0
110,18,25.795,5.756,0.0807,40409114396.0
110,19,25.795,5.756,0.0807,40409114396.0
110,20,25.795,5.756,0.0807,40409114396.0
110,21,25.795,5.756,0.0807,40409114396.0
110,22,25.795,5.756,0.0807,40409114396.0
110,23,25.795,5.756,0.0807,40409114396.0
110,24,25.795,5.756,0.0807,40409114396.0
110,25,25.795,5.756,0.0807,40409114396.0
110,26,25.795,5.756,0.0807,40409114396.0
110,27,25.795,5.756,0.0807,40409114396.0
110,28,25.795,5.756,0.0807,40409114396.0
110,29,25.795,5.756,0.0807,40409114396.0
111,0,23.224,4.314,0.0709,33825549624.0
111,1,23.224,4.314,0.0709,33825549624.0
111,2,23.224,4.314,0.0709,33825549624.0
111,3,23.224,4.314,0.0709,33825549624.0
111,4,23.224,4.314,0.0709,33825549624.0
111,5,23.224,4.314,0.0709,33825549624.0
111,6,23.224,4.314,0.0709,33825549624.0
111,7,23.224,4.314,0.0709,33825549624.0
111,8,23.224,4.314,0.0709,33825549624.0
111,9,23.224,4.314,0.0709,33825549624.0
111,10,23.224,4.314,0.0709,33825549624.0
111,11,23.224,4.314,0.0709,33825549624.0
111,12,23.224,4.314,0.0709,33825549624.0
111,13,23.224,4.314,0.0709,33825549624.0
111,14,23.224,4.314,0.0709,33825549624.0
111,15,23.224,4.314,0.0709,33825549624.0
111,16,23.224,4.314,0.0709,33825549624.0
111,17,23.224,4.314,0.0709,33825549624.0
111,18,23.224,4.314,0.0709,33825549624.0
111,19,23.224,4.314,0.0709,33825549624.0
111,20,23.224,4.314,0.0709,33825549624.0
111,21,23.224,4.314,0.0709,33825549624.0
111,22,23.224,4.314,0.0709,33825549624.0
111,23,23.224,4.314,0.0709,33825549624.0
111,24,23.224,4.314,0.0709,33825549624.0
111,25,23.224,4.314,0.0709,33825549624.0
111,26,23.224,4.314,0.0709,33825549624.0
111,27,23.224,4.314,0.0709,33825549624.0
111,28,23.224,4.314,0.0709,33825549624.0
111,29,23.224,4.314,0.0709,33825549624.0
112,0,38.594,4.101,0.0966,28863047542.0
112,1,38.594,4.101,0.0966,28863047542.0
112,2,38.594,4.101,0.0966,28863047542.0
112,3,38.594,4.101,0.0966,28863047542.0
112,4,38.594,4.101,0.0966,28863047542.0
112,5,38.594,4.101,0.0966,28863047542.0
112,6,38.594,4.101,0.0966,28863047542.0
112,7,38.594,4.101,0.0966,28863047542.0
112,8,38.594,4.101,0.0966,28863047542.0
112,9,38.594,4.101,0.0966,28863047542.0
112,10,38.594,4.101,0.0966,28863047542.0
112,11,38.594,4.101,0.0966,28863047542.0
112,12,38.594,4.101,0.0966,28863047542.0
112,13,38.594,4.101,0.0966,28863047542.0
112,14,38.594,4.101,0.0966,28863047542.0
112,15,38.594,4.101,0.0966,28863047542.0
112,16,38.594,4.101,0.0966,28863047542.0
112,17,38.594,4.101,0.0966,28863047542.0
112,18,38.594,4.101,0.0966,28863047542.0
112,19,38.594,4.101,0.0966,28863047542.0
112,20,38.594,4.101,0.0966,28863047542.0
112,21,38.594,4.101,0.0966,28863047542.0
112,22,38.594,4.101,0.0966,28863047542.0
112,23,38.594,4.101,0.0966,28863047542.0
112,24,38.594,4.101,0.0966,28863047542.0
112,25,38.594,4.101,0.0966,28863047542.0
112,26,38.594,4.101,0.0966,28863047542.0
112,27,38.594,4.101,0.0966,28863047542.0
112,28,38.594,4.101,0.0966,28863047542.0
112,29,38.594,4.101,0.0966,28863047542.0
113,0,36.162,7.851,0.0933,26473636566.0
113,1,36.162,7.851,0.0933,26473636566.0
113,2,36.162,7.851,0.0933,26473636566.0
113,3,36.162,7.851,0.0933,26473636566.0
113,4,36.162,7.851,0.0933,26473636566.0
113,5,36.162,7.851,0.0933,26473636566.0
113,6,36.162,7.851,0.0933,26473636566.0
113,7,36.162,7.851,0.0933,26473636566.0
113,8,36.162,7.851,0.0933,26473636566.0
113,9,36.162,7.851,0.0933,26473636566.0
113,10,36.162,7.851,0.0933,26473636566.0
113,11,36.162,7.851,0.0933,26473636566.0
113,12,36.162,7.851,0.0933,26473636566.0
113,13,36.162,7.851,0.0933,26473636566.0
113,14,36.162,7.851,0.0933,26473636566.0
113,15,36.162,7.851,0.0933,26473636566.0
113,16,36.162,7.851,0.0933,26473636566.0
113,17,36.162,7.851,0.0933,26473636566.0
113,18,36.162,7.851,0.0933,26473636566.0
113,19,36.162,7.851,0.0933,26473636566.0
113,20,36.162,7.851,0.0933,26473636566.0
113,21,36.162,7.851,0.0933,26473636566.0
113,22,36.162,7.851,0.0933,26473636566.0
